,Unnamed: 0_x,Rank,Title,Worldwide Lifetime Gross,Domestic Lifetime Gross,Domestic %,Foreign Lifetime Gross,Foreign %,Year_x,Unnamed: 0_y,Color,Runtime,Director Facebook Likes,Actor 1 Facebook Likes,Genres,Number of Voted Users,Cast Total Facebook Likes,Language,Country,Content Rating,Year_y,IMDb Score,Movie Facebook Likes
501,695,702,Good Will Hunting,225933435.0,138433435.0,61.3,87500000.0,38.7,1997,3089,Color,126.0,835.0,49000.0,Drama,604904,63710,English,USA,R,1997,8.3,31000
502,699,706,Jumper,225132113.0,80172128.0,35.6,144959985.0,64.4,2008,432,Color,88.0,218.0,17000.0,Action|Adventure|Sci-Fi|Thriller,243053,21863,English,USA,PG-13,2008,6.1,0
503,700,707,The Social Network,224920315.0,96962694.0,43.1,127957621.0,56.9,2010,1197,Color,120.0,21000.0,10000.0,Biography|Drama,479453,10555,English,USA,PG-13,2010,7.7,74000
504,701,708,Chicken Run,224834564.0,106834564.0,47.5,118000000.0,52.5,2000,1156,Color,84.0,91.0,579.0,Adventure|Animation|Comedy|Drama|Family,140499,1817,English,UK,G,2000,7.0,0
505,702,709,Con Air,224012234.0,101117573.0,45.1,122894661.0,54.9,1997,460,Color,123.0,165.0,12000.0,Action|Crime|Thriller,225282,15362,English,USA,R,1997,6.8,0
506,703,710,Interview with the Vampire: The Vampire Chronicles,223664608.0,105264608.0,47.1,118400000.0,52.9,1994,940,Color,123.0,277.0,11000.0,Drama|Fantasy|Horror,239752,25697,English,USA,R,1994,7.6,11000
507,704,711,Flightplan,223387299.0,89707299.0,40.2,133680000.0,59.8,2005,852,Color,98.0,124.0,931.0,Drama|Mystery|Thriller,126746,2287,English,USA,PG-13,2005,6.2,0
508,705,712,Yes Man,223241637.0,97690976.0,43.8,125550661.0,56.2,2008,941,Color,104.0,235.0,14000.0,Comedy|Romance,271691,29505,English,USA,PG-13,2008,6.8,0
509,706,713,Non-Stop,222809600.0,92168600.0,41.4,130641000.0,58.6,2014,958,Color,106.0,174.0,14000.0,Action|Mystery|Thriller,200647,16967,English,UK,PG-13,2014,7.0,24000
510,708,715,Fahrenheit 9/11,222446882.0,119194771.0,53.6,103252111.0,46.4,2004,3583,Color,122.0,909.0,503.0,Documentary|Drama|War,113152,1448,English,USA,R,2004,7.5,0
511,709,716,Wild Wild West,222104681.0,113804681.0,51.2,108300000.0,48.8,1999,71,Color,106.0,188.0,10000.0,Action|Comedy|Sci-Fi|Western,129601,15870,English,USA,PG-13,1999,4.8,0
512,710,717,Elf,221671773.0,174626840.0,78.8,47044933.0,21.200000000000006,2003,1540,Color,97.0,4000.0,22000.0,Comedy|Family|Fantasy|Romance,147597,43354,English,USA,PG,2003,6.9,21000
513,713,720,Collateral,220926695.0,101005703.0,45.7,119920992.0,54.3,2004,736,Color,120.0,0.0,10000.0,Crime|Drama|Thriller,293662,13581,English,USA,R,2004,7.6,0
514,714,721,Scary Movie 3,220673217.0,110003217.0,49.8,110670000.0,50.2,2003,1075,Color,84.0,119.0,807.0,Comedy,111526,3629,English,USA,PG-13,2003,5.5,0
515,716,723,Knocked Up,219922417.0,148768917.0,67.6,71153500.0,32.40000000000001,2007,1796,Color,133.0,0.0,11000.0,Comedy|Romance,298590,12874,English,USA,R,2007,7.0,0
516,717,724,Green Lantern,219851172.0,116601172.0,53.0,103250000.0,47.0,2011,42,Color,123.0,258.0,16000.0,Action|Adventure|Sci-Fi,223393,17657,English,USA,PG-13,2011,5.6,24000
517,718,725,What Happens in Vegas,219375562.0,80277646.0,36.6,139097916.0,63.4,2008,4804,Color,101.0,12.0,642.0,Comedy|Romance,140740,1026,English,USA,PG-13,2008,6.1,0
518,719,726,It's Complicated,219103655.0,112735375.0,51.4,106368280.0,48.6,2009,410,Color,120.0,278.0,11000.0,Comedy|Drama|Romance,69860,15226,English,USA,R,2009,6.6,0
519,720,727,The Terminal,219100084.0,77872883.0,35.5,141227201.0,64.5,2004,536,Color,128.0,14000.0,15000.0,Comedy|Drama,303864,16199,English,USA,PG-13,2004,7.3,16000
520,721,728,Captain Phillips,218791811.0,107100855.0,49.0,111690956.0,51.0,2013,845,Color,134.0,521.0,15000.0,Biography|Drama|Thriller,323353,16281,English,USA,PG-13,2013,7.9,65000
521,722,729,The Prince of Egypt,218613188.0,101413188.0,46.4,117200000.0,53.6,1998,720,Color,99.0,59.0,770.0,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,91093,1195,English,USA,PG,1998,7.0,0
522,723,730,Jack Reacher,218340595.0,80070736.0,36.7,138269859.0,63.3,2012,739,Color,130.0,188.0,10000.0,Action|Crime|Mystery|Thriller,226570,16385,English,USA,PG-13,2012,7.0,38000
523,724,731,Kingdom of Heaven,218122627.0,47398413.0,21.7,170724214.0,78.3,2005,275,Color,194.0,0.0,14000.0,Action|Adventure|Drama|History|War,217373,19600,English,USA,R,2005,7.2,0
524,728,735,Dracula Untold,217124280.0,56280355.0,25.9,160843925.0,74.1,2014,608,Color,92.0,28.0,3000.0,Action|Drama|Fantasy|Horror|War,138582,5178,English,USA,PG-13,2014,6.3,37000
525,729,736,Central Intelligence,216972543.0,127440871.0,58.7,89531672.0,41.3,2016,942,Color,107.0,43.0,12000.0,Action|Comedy|Crime,33354,14569,English,USA,PG-13,2016,6.6,10000
526,730,737,Million Dollar Baby,216763646.0,100492203.0,46.4,116271443.0,53.6,2004,1604,Color,132.0,16000.0,16000.0,Drama|Sport,482064,28830,English,USA,PG-13,2004,8.1,14000
527,731,738,The Help,216639112.0,169708112.0,78.3,46931000.0,21.700000000000006,2011,1875,Color,146.0,150.0,15000.0,Drama,318955,23227,English,USA,PG-13,2011,8.1,75000
528,732,739,Twins,216614388.0,111938388.0,51.7,104676000.0,48.3,1988,2608,Color,107.0,425.0,742.0,Comedy|Crime,87538,2151,English,USA,PG,1988,6.0,0
529,733,740,Valentine's Day,216485654.0,110485654.0,51.0,106000000.0,49.0,2010,915,Color,125.0,0.0,14000.0,Comedy|Romance,95437,45696,English,USA,PG-13,2010,5.7,9000
530,734,741,Bad Teacher,216197492.0,100292856.0,46.4,115904636.0,53.6,2011,2357,Color,97.0,52.0,3000.0,Comedy,160418,5547,English,USA,R,2011,5.7,16000
531,736,743,Clear and Present Danger,215887717.0,122187717.0,56.6,93700000.0,43.4,1994,699,Color,141.0,176.0,11000.0,Action|Crime|Drama|Thriller,69663,14178,English,USA,PG-13,1994,6.9,0
532,737,744,Ted 2,215863606.0,81476385.0,37.7,134387221.0,62.3,2015,635,Color,125.0,3000.0,14000.0,Comedy,117739,30010,English,USA,R,2015,6.4,30000
533,738,745,Bram Stoker's Dracula,215862692.0,82522790.0,38.2,133339902.0,61.8,1992,1203,Color,155.0,0.0,18000.0,Fantasy|Horror|Romance,143835,42220,English,USA,R,1992,7.5,14000
534,739,746,Vertical Limit,215663859.0,69243859.0,32.1,146420000.0,67.9,2000,539,Color,124.0,258.0,867.0,Action|Adventure|Drama|Thriller,49536,3424,English,USA,PG-13,2000,5.9,0
535,741,748,The Patriot,215294342.0,113330342.0,52.6,101964000.0,47.4,2000,253,Color,142.0,776.0,13000.0,Action|Drama|History|War,207613,19454,English,USA,R,2000,7.1,4000
536,742,749,The Sorcerer's Apprentice,215283742.0,63150991.0,29.3,152132751.0,70.7,2010,104,Color,109.0,226.0,12000.0,Action|Adventure|Family|Fantasy,124185,13388,English,USA,PG,2010,6.1,11000
537,743,750,Just Go with It,214945591.0,103028109.0,47.9,111917482.0,52.1,2011,458,Color,117.0,221.0,11000.0,Comedy|Romance,172878,16325,English,USA,PG-13,2011,6.4,19000
